Unnamed: 0,Index,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Month,Quarter,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day,Company_Hyundai India,Company_Maruti Suzuki,Company_Tata Motors,Car_Model_Alcazar,Car_Model_Baleno,Car_Model_Brezza,Car_Model_Creta,Car_Model_Dzire,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Harrier,Car_Model_Nexon,Car_Model_Nexon EV,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Venue,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Electric SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium Hatchback,Car_Type_Premium SUV,Car_Type_SUV,Car_Type_Sedan,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Region_Central,Region_East,Region_North,Region_South,Region_West,Season_Festive,Season_Monsoon,Season_Summer,Season_Winter
52107,52107,3004990.25,7.0,80.0,15145150.86,62.5,28.0,11.0,242322.414,0.0,10,4,0,1,0,1.35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52108,52108,2983456.35,3.0,149.0,6444265.72,182.0,53.0,15.0,35408.053,0.01,10,4,0,1,0,1.35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52109,52109,2965820.71,4.0,120.0,8541563.64,134.5,39.0,16.0,63506.049,0.01,10,4,0,1,0,1.35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52110,52110,734996.85,15.0,145.0,7937965.98,122.0,53.0,7.0,65065.295,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52111,52111,713128.68,7.0,137.0,3594168.55,146.0,35.0,9.0,24617.593,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52112,52112,759814.55,10.0,249.0,5470664.76,189.5,41.0,8.0,28868.943,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52113,52113,770422.74,14.0,128.0,7765861.22,134.5,30.0,16.0,57738.745,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
52114,52114,767044.92,11.0,138.0,6074995.77,102.5,34.0,16.0,59268.251,0.01,10,4,0,0,1,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52115,52115,1095605.46,10.0,75.0,7888359.31,64.0,45.0,7.0,123255.614,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52116,52116,1071258.91,17.0,110.0,13112209.06,86.5,27.0,13.0,151586.232,0.0,10,4,0,0,1,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52117,52117,1130194.04,12.0,205.0,9764876.51,211.0,,5.0,46279.036,0.01,10,4,0,0,1,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52118,52118,1100424.15,7.0,237.0,5546137.72,214.0,21.0,12.0,25916.531,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
52119,52119,1047323.46,9.0,207.0,6786656.02,201.0,36.0,6.0,33764.458,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52120,52120,1157872.34,27.0,160.0,22509038.29,134.0,28.0,7.0,167977.898,0.0,10,4,0,0,1,1.35,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52121,52121,1179038.15,27.0,220.0,22920501.64,140.0,38.0,13.0,163717.869,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52122,52122,1173247.62,30.0,172.0,25342148.59,109.0,53.0,9.0,232496.776,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52123,52123,1128502.71,22.0,198.0,17875482.93,154.5,29.0,6.0,115698.919,0.0,10,4,0,0,1,1.35,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
52124,52124,1203499.96,17.0,248.0,14730839.51,210.0,,7.0,70146.855,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52125,52125,765148.93,12.0,87.0,6610886.76,81.5,51.0,14.0,81115.175,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52126,52126,810300.35,12.0,233.0,7000995.02,186.5,19.0,8.0,37538.847,0.01,10,4,0,0,1,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52127,52127,810202.35,11.0,123.0,6416802.61,80.0,44.0,10.0,80210.033,0.0,10,4,0,0,1,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52128,52128,830244.48,13.0,95.0,7771088.33,100.0,27.0,11.0,77710.883,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
52129,52129,775733.64,15.0,154.0,8377923.31,124.5,25.0,12.0,67292.557,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52130,52130,1548973.88,,143.0,13383134.32,176.0,52.0,11.0,76040.536,0.0,10,4,0,0,0,1.35,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52131,52131,1602600.34,4.0,131.0,4615488.98,98.0,19.0,7.0,47096.826,0.01,10,4,0,0,0,1.35,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52132,52132,1653949.06,5.0,119.0,5954216.62,148.0,15.0,11.0,40231.193,0.01,10,4,0,0,0,1.35,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52133,52133,1567627.56,12.0,234.0,13544302.12,178.0,17.0,8.0,76091.585,0.0,10,4,0,0,1,1.35,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
52134,52134,1574078.57,8.0,156.0,9066692.56,178.5,34.0,11.0,50793.796,0.01,10,4,0,0,1,1.35,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52135,52135,2843333.53,5.0,162.0,10236000.71,188.5,54.0,14.0,54302.391,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52136,52136,2907534.79,3.0,141.0,6280275.15,124.0,32.0,16.0,50647.38,0.01,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52137,52137,3033234.84,4.0,70.0,8735716.34,104.0,15.0,15.0,83997.272,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52138,52138,2808209.22,5.0,161.0,10109553.19,168.0,28.0,5.0,60175.912,0.01,10,4,0,0,1,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
52139,52139,2981645.62,0.0,67.0,0.0,107.5,29.0,11.0,0.0,0.0,10,4,0,0,0,1.35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52140,52140,723853.96,26.0,78.0,13550546.13,124.0,51.0,8.0,109278.598,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52141,52141,769901.29,26.0,116.0,14412552.15,147.5,49.0,17.0,97712.218,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52142,52142,716045.6,22.0,63.0,11342162.3,103.5,45.0,6.0,109586.109,0.0,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52143,52143,759573.26,8.0,165.0,4375141.98,150.5,19.0,9.0,29070.711,0.01,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
52144,52144,760951.94,17.0,129.0,9314051.75,89.5,39.0,8.0,104067.617,0.0,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52145,52145,1077920.39,12.0,59.0,9313232.17,90.5,43.0,16.0,102908.643,0.0,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52146,52146,1089781.29,10.0,123.0,7846425.29,161.5,22.0,6.0,48584.677,0.01,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52147,52147,1046595.52,11.0,154.0,8289036.52,130.5,47.0,16.0,63517.521,0.01,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52148,52148,1061419.51,13.0,177.0,9934886.61,140.5,24.0,10.0,70710.937,0.01,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
52149,52149,1128158.8,,42.0,8122743.36,48.0,16.0,5.0,169223.82,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52150,52150,1143805.46,23.0,142.0,18941418.42,176.5,28.0,16.0,107316.818,0.0,10,4,0,0,1,1.35,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52151,52151,1122960.16,24.0,108.0,19404751.56,117.0,42.0,15.0,165852.577,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52152,52152,1122795.71,17.0,91.0,13743019.49,63.0,48.0,6.0,218143.167,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52153,52153,1115055.88,14.0,152.0,11239763.27,96.5,35.0,13.0,116474.231,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
52154,52154,1185447.31,8.0,125.0,6828176.51,150.0,28.0,9.0,45521.177,0.01,10,4,0,0,1,1.35,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52155,52155,813621.19,22.0,49.0,12887759.65,70.5,43.0,13.0,182805.101,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52156,52156,785483.17,26.0,191.0,14704244.94,178.5,43.0,5.0,82376.722,0.0,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52157,52157,760383.87,24.0,66.0,13139433.27,135.5,25.0,9.0,96969.987,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52158,52158,828031.2,13.0,163.0,7750372.03,125.0,36.0,11.0,62002.976,0.01,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
52159,52159,783709.9,17.0,200.0,9592609.18,198.5,40.0,,48325.487,0.01,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52160,52160,1553921.74,8.0,199.0,8950589.22,192.0,18.0,5.0,46617.652,0.01,10,4,0,0,0,1.35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52161,52161,1637555.53,9.0,184.0,10611359.83,163.5,32.0,6.0,64901.283,0.01,10,4,0,0,0,1.35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52162,52162,1652734.8,11.0,192.0,13089659.62,168.5,49.0,9.0,77683.44,0.0,10,4,0,0,0,1.35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52163,52163,1654881.38,3.0,195.0,3574543.78,179.0,47.0,11.0,19969.518,0.02,10,4,0,0,1,1.35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
52164,52164,1541321.78,9.0,175.0,9987765.13,161.5,25.0,15.0,61843.747,0.01,10,4,0,0,1,1.35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52165,52165,2783511.85,1.0,46.0,2004128.53,116.0,24.0,14.0,17276.97,0.02,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52166,52166,2873963.75,3.0,58.0,6207761.7,93.0,44.0,9.0,66750.126,0.01,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52167,52167,2943394.04,4.0,245.0,8476974.84,146.0,38.0,17.0,58061.472,0.01,10,4,0,0,1,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52168,52168,2881246.42,6.0,50.0,12446984.53,127.5,15.0,16.0,97623.408,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
52169,52169,2926104.46,7.0,138.0,14747566.48,92.5,18.0,14.0,159433.151,0.0,10,4,0,0,0,1.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52170,52170,744200.29,16.0,207.0,8573187.34,150.0,36.0,13.0,57154.582,0.01,10,4,0,0,1,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52171,52171,735967.31,19.0,151.0,10068032.8,148.0,16.0,14.0,68027.249,0.01,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52172,52172,755550.36,,154.0,3263977.56,139.5,19.0,11.0,23397.689,0.02,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52173,52173,747513.11,19.0,238.0,10225979.34,178.0,39.0,6.0,57449.322,0.01,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
52174,52174,784654.43,21.0,146.0,11863974.98,131.5,36.0,16.0,90220.342,0.0,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
52175,52175,1066395.03,14.0,239.0,10749261.9,190.5,30.0,15.0,56426.572,0.01,10,4,0,0,1,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52176,52176,1150337.32,13.0,164.0,10767157.32,178.5,28.0,9.0,60320.209,0.01,10,4,0,0,1,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52177,52177,1121813.59,17.0,195.0,13730998.34,161.5,33.0,12.0,85021.662,0.0,10,4,0,0,1,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52178,52178,1052822.9,9.0,176.0,6822292.39,162.0,39.0,17.0,42112.916,0.01,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
52179,52179,1151452.64,12.0,237.0,9948550.81,180.5,30.0,9.0,55116.625,0.01,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
52180,52180,1199722.42,17.0,127.0,14684602.42,102.5,25.0,15.0,143264.414,0.0,10,4,0,0,1,1.35,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52181,52181,1100419.44,25.0,163.0,19807549.92,180.5,19.0,8.0,109737.119,0.0,10,4,0,0,1,1.35,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52182,52182,1172701.77,12.0,69.0,10132143.29,127.0,42.0,12.0,79780.656,0.0,10,4,0,0,0,1.35,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52183,52183,1165942.51,18.0,203.0,15110614.93,121.5,26.0,10.0,124367.201,0.0,10,4,0,0,1,1.35,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
52184,52184,1202878.29,20.0,120.0,17321447.38,95.0,37.0,7.0,182331.025,0.0,10,4,0,0,1,1.35,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
52185,52185,798153.04,10.0,249.0,5746701.89,214.5,28.0,11.0,26791.151,0.01,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52186,52186,814611.68,17.0,156.0,9970846.96,187.0,22.0,8.0,53320.037,0.01,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52187,52187,773498.15,8.0,219.0,4455349.34,209.5,37.0,15.0,21266.584,0.02,10,4,0,0,1,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52188,52188,824029.1,17.0,245.0,10086116.18,173.0,23.0,14.0,58301.25,0.01,10,4,0,0,1,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
52189,52189,814765.11,23.0,133.0,13492510.22,91.5,50.0,8.0,147459.128,0.0,10,4,0,0,0,1.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
52190,52190,1673920.82,14.0,214.0,16873121.87,161.0,33.0,17.0,104801.999,0.0,10,4,0,0,1,1.35,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52191,52191,1658025.96,6.0,236.0,7162672.15,212.0,37.0,7.0,33786.189,0.01,10,4,0,0,0,1.35,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52192,52192,1522334.26,10.0,243.0,10960806.67,147.0,54.0,15.0,74563.311,0.0,10,4,0,0,1,1.35,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52193,52193,1526626.22,11.0,96.0,12090879.66,121.5,34.0,14.0,99513.413,0.0,10,4,0,0,0,1.35,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
