,Unnamed: 0,Index,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day
53300,53300,53300,Hyundai India,Alcazar,MPV,North,1653584.01,12.0,84.0,14286965.85,134.0,54.0,10.0,106619.148,0.0,Festive,11,4,Saturday,1,0,1,1.35,11
53301,53301,53301,Hyundai India,Alcazar,MPV,South,1574159.35,5.0,144.0,5666973.66,102.5,48.0,16.0,55287.548,0.01,Festive,11,4,Saturday,1,0,0,1.35,11
53302,53302,53302,Hyundai India,Alcazar,MPV,East,1662449.71,12.0,56.0,14363565.49,102.0,53.0,15.0,140819.27,0.0,Festive,11,4,Saturday,1,0,0,1.35,11
53303,53303,53303,Hyundai India,Alcazar,MPV,West,1557210.87,10.0,168.0,11211918.26,109.5,24.0,15.0,102391.948,0.0,Festive,11,4,Saturday,1,0,0,1.35,11
53304,53304,53304,Hyundai India,Alcazar,MPV,Central,1543217.3,3.0,67.0,3333349.37,68.5,29.0,15.0,48662.035,0.01,Festive,11,4,Saturday,1,0,0,1.35,11
53305,53305,53305,Hyundai India,Tucson,Premium SUV,North,2895357.92,2.0,47.0,4169315.4,57.0,47.0,14.0,73145.884,0.0,Festive,11,4,Saturday,1,0,0,1.35,11
53306,53306,53306,Hyundai India,Tucson,Premium SUV,South,2851433.8,8.0,196.0,16424258.69,127.0,39.0,12.0,129324.872,0.0,Festive,11,4,Saturday,1,0,0,1.35,11
53307,53307,53307,Hyundai India,Tucson,Premium SUV,East,2968482.87,0.0,195.0,0.0,138.0,54.0,14.0,0.0,0.0,Festive,11,4,Saturday,1,0,0,1.35,11
53308,53308,53308,Hyundai India,Tucson,Premium SUV,West,2814997.77,7.0,75.0,14187588.76,71.5,31.0,14.0,198427.815,0.0,Festive,11,4,Saturday,1,0,0,1.35,11
53309,53309,53309,Hyundai India,Tucson,Premium SUV,Central,2810047.12,12.0,241.0,24278807.12,219.5,38.0,9.0,110609.6,0.0,Festive,11,4,Saturday,1,0,1,1.35,11
53310,53310,53310,Hyundai India,i20,Hatchback,North,733379.7,10.0,146.0,5280333.84,122.5,20.0,8.0,43104.766,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53311,53311,53311,Hyundai India,i20,Hatchback,South,780823.52,11.0,102.0,6184122.28,79.5,21.0,16.0,77787.702,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53312,53312,53312,Hyundai India,i20,Hatchback,East,771342.03,16.0,140.0,8885860.19,104.5,32.0,15.0,85032.155,0.0,Festive,11,4,Sunday,1,1,1,1.35,12
53313,53313,53313,Hyundai India,i20,Hatchback,West,754478.88,20.0,107.0,10864495.87,122.5,44.0,15.0,88689.762,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53314,53314,53314,Hyundai India,i20,Hatchback,Central,748430.65,15.0,93.0,8083051.02,78.5,53.0,8.0,102968.803,0.0,Festive,11,4,Sunday,1,1,1,1.35,12
53315,53315,53315,Hyundai India,Verna,Sedan,North,1145010.15,11.0,170.0,9068480.39,141.5,16.0,7.0,64088.201,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53316,53316,53316,Hyundai India,Verna,Sedan,South,1093273.03,16.0,196.0,12594505.31,172.0,29.0,9.0,73223.868,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53317,53317,53317,Hyundai India,Verna,Sedan,East,1118309.53,11.0,107.0,8857011.48,86.0,17.0,6.0,102988.506,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53318,53318,53318,Hyundai India,Verna,Sedan,West,1119479.48,6.0,107.0,4836151.35,99.5,35.0,16.0,48604.536,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53319,53319,53319,Hyundai India,Verna,Sedan,Central,1109305.28,23.0,41.0,18370095.44,58.5,20.0,6.0,314018.725,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53320,53320,53320,Hyundai India,Creta,SUV,North,1123873.02,21.0,123.0,16992960.06,157.5,40.0,11.0,107891.81,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53321,53321,53321,Hyundai India,Creta,SUV,South,1173309.75,14.0,198.0,11826962.28,201.5,38.0,5.0,58694.602,0.01,Festive,11,4,Sunday,1,1,1,1.35,12
53322,53322,53322,Hyundai India,Creta,SUV,East,1206956.02,,93.0,23463225.03,137.0,22.0,12.0,171264.416,0.0,Festive,11,4,Sunday,1,1,1,1.35,12
53323,53323,53323,Hyundai India,Creta,SUV,West,1153397.87,18.0,,14948036.4,127.5,51.0,10.0,117239.501,0.0,Festive,11,4,Sunday,1,1,1,1.35,12
53324,53324,53324,Hyundai India,Creta,SUV,Central,1098133.96,26.0,235.0,20557067.73,177.5,,8.0,115814.466,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53325,53325,53325,Hyundai India,Venue,Compact SUV,North,776013.75,19.0,71.0,10615868.1,109.0,29.0,12.0,97393.285,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53326,53326,53326,Hyundai India,Venue,Compact SUV,South,820182.88,14.0,185.0,8267443.43,126.0,39.0,6.0,65614.63,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53327,53327,53327,Hyundai India,Venue,Compact SUV,East,776053.03,10.0,94.0,5587581.82,65.5,29.0,8.0,85306.593,0.0,Festive,11,4,Sunday,1,1,1,1.35,12
53328,53328,53328,Hyundai India,Venue,Compact SUV,West,807827.82,15.0,109.0,8724540.46,90.0,22.0,9.0,96939.338,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53329,53329,53329,Hyundai India,Venue,Compact SUV,Central,817311.43,18.0,213.0,10592356.13,129.5,19.0,14.0,81794.256,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53330,53330,53330,Hyundai India,Alcazar,MPV,North,1554389.23,7.0,231.0,7834121.72,159.5,28.0,5.0,49116.751,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53331,53331,53331,Hyundai India,Alcazar,MPV,South,1593774.64,5.0,179.0,5737588.7,132.0,40.0,13.0,43466.581,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53332,53332,53332,Hyundai India,Alcazar,MPV,East,1604947.03,10.0,164.0,11555618.62,139.5,30.0,7.0,82835.976,0.0,Festive,11,4,Sunday,1,1,0,1.35,12
53333,53333,53333,Hyundai India,Alcazar,MPV,West,1620595.98,9.0,221.0,10501461.95,180.0,24.0,6.0,58341.455,0.01,Festive,11,4,Sunday,1,1,1,1.35,12
53334,53334,53334,Hyundai India,Alcazar,MPV,Central,1652576.08,9.0,106.0,10708693.0,149.0,35.0,7.0,71870.423,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53335,53335,53335,Hyundai India,Tucson,Premium SUV,North,2927494.24,5.0,234.0,10538979.26,200.5,53.0,15.0,52563.488,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53336,53336,53336,Hyundai India,Tucson,Premium SUV,South,2838907.7,3.0,149.0,6132040.63,133.5,24.0,13.0,45932.889,0.01,Festive,11,4,Sunday,1,1,1,1.35,12
53337,53337,53337,Hyundai India,Tucson,Premium SUV,East,2830581.37,5.0,232.0,10190092.93,222.0,52.0,11.0,45901.32,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53338,53338,53338,Hyundai India,Tucson,Premium SUV,West,2932391.33,6.0,147.0,12667930.55,130.5,28.0,15.0,97072.265,0.0,Festive,11,4,Sunday,1,1,1,1.35,12
53339,53339,53339,Hyundai India,Tucson,Premium SUV,Central,2760800.73,6.0,233.0,11926659.15,181.5,27.0,5.0,65711.621,0.01,Festive,11,4,Sunday,1,1,0,1.35,12
53340,53340,53340,Hyundai India,i20,Hatchback,North,715948.96,,218.0,6185799.01,127.5,54.0,14.0,48516.071,0.01,Festive,11,4,Monday,0,0,1,1.35,13
53341,53341,53341,Hyundai India,i20,Hatchback,South,732765.85,17.0,106.0,8969054.0,83.5,31.0,8.0,107413.82,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53342,53342,53342,Hyundai India,i20,Hatchback,East,725418.54,14.0,206.0,7312218.88,128.5,53.0,6.0,56904.427,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53343,53343,53343,Hyundai India,i20,Hatchback,West,762419.86,13.0,,7136249.89,185.0,27.0,8.0,38574.324,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53344,53344,53344,Hyundai India,i20,Hatchback,Central,712818.7,9.0,132.0,4619065.18,118.0,34.0,11.0,39144.62,0.01,Festive,11,4,Monday,0,0,1,1.35,13
53345,53345,53345,Hyundai India,Verna,Sedan,North,1064703.19,8.0,188.0,6132690.37,120.0,38.0,12.0,51105.753,0.01,Festive,11,4,Monday,0,0,1,1.35,13
53346,53346,53346,Hyundai India,Verna,Sedan,South,1124421.05,8.0,122.0,6476665.25,121.5,46.0,11.0,53305.887,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53347,53347,53347,Hyundai India,Verna,Sedan,East,1067778.0,15.0,193.0,11532002.4,135.0,45.0,9.0,85422.24,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53348,53348,53348,Hyundai India,Verna,Sedan,West,1149300.95,16.0,172.0,13239946.94,195.5,52.0,10.0,67723.514,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53349,53349,53349,Hyundai India,Verna,Sedan,Central,1131727.04,14.0,165.0,11407808.56,169.5,54.0,8.0,67302.705,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53350,53350,53350,Hyundai India,Creta,SUV,North,1128710.66,22.0,84.0,17878776.85,121.5,46.0,13.0,147150.427,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53351,53351,53351,Hyundai India,Creta,SUV,South,1145500.85,22.0,96.0,18144733.46,133.0,33.0,17.0,136426.567,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53352,53352,53352,Hyundai India,Creta,SUV,East,1092829.81,21.0,85.0,16523586.73,120.0,16.0,12.0,137696.556,0.0,Festive,11,4,Monday,0,0,1,1.35,13
53353,53353,53353,Hyundai India,Creta,SUV,West,1184423.1,22.0,180.0,18761261.9,125.0,24.0,5.0,150090.095,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53354,53354,53354,Hyundai India,Creta,SUV,Central,1119390.19,19.0,59.0,15313257.8,106.5,46.0,15.0,143786.458,0.0,Festive,11,4,Monday,0,0,1,1.35,13
53355,53355,53355,Hyundai India,Venue,Compact SUV,North,782006.6,17.0,48.0,9571760.78,113.5,32.0,8.0,84332.694,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53356,53356,53356,Hyundai India,Venue,Compact SUV,South,818692.35,11.0,158.0,6484043.41,98.0,30.0,,66163.708,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53357,53357,53357,Hyundai India,Venue,Compact SUV,East,806316.78,14.0,88.0,8127673.14,148.5,30.0,7.0,54731.806,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53358,53358,53358,Hyundai India,Venue,Compact SUV,West,781505.73,14.0,143.0,7877577.76,116.0,43.0,8.0,67910.153,0.01,Festive,11,4,Monday,0,0,1,1.35,13
53359,53359,53359,Hyundai India,Venue,Compact SUV,Central,808052.96,12.0,177.0,6981577.57,189.5,17.0,16.0,36842.098,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53360,53360,53360,Hyundai India,Alcazar,MPV,North,1550786.13,5.0,99.0,5582830.07,76.0,54.0,,73458.29,0.0,Festive,11,4,Monday,0,0,1,1.35,13
53361,53361,53361,Hyundai India,Alcazar,MPV,South,1550248.45,7.0,121.0,7813252.19,98.0,24.0,9.0,79727.063,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53362,53362,53362,Hyundai India,Alcazar,MPV,East,1638684.87,,77.0,10618677.96,85.5,30.0,6.0,124195.064,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53363,53363,53363,Hyundai India,Alcazar,MPV,West,1629256.04,2.0,58.0,2346128.7,110.5,35.0,5.0,21231.934,0.02,Festive,11,4,Monday,0,0,0,1.35,13
53364,53364,53364,Hyundai India,Alcazar,MPV,Central,1617713.17,8.0,56.0,9318027.86,59.5,53.0,6.0,156605.51,0.0,Festive,11,4,Monday,0,0,1,1.35,13
53365,53365,53365,Hyundai India,Tucson,Premium SUV,North,3023353.82,2.0,174.0,4353629.5,185.0,28.0,,23533.132,0.02,Festive,11,4,Monday,0,0,0,1.35,13
53366,53366,53366,Hyundai India,Tucson,Premium SUV,South,2947299.55,2.0,44.0,4244111.35,86.5,34.0,7.0,49064.871,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53367,53367,53367,Hyundai India,Tucson,Premium SUV,East,2862190.72,4.0,130.0,8243109.27,126.0,54.0,16.0,65421.502,0.01,Festive,11,4,Monday,0,0,0,1.35,13
53368,53368,53368,Hyundai India,Tucson,Premium SUV,West,2969911.54,0.0,188.0,0.0,119.5,44.0,10.0,0.0,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53369,53369,53369,Hyundai India,Tucson,Premium SUV,Central,2851203.3,7.0,220.0,14370064.63,183.0,36.0,9.0,78524.943,0.0,Festive,11,4,Monday,0,0,0,1.35,13
53370,53370,53370,Hyundai India,i20,Hatchback,North,737048.42,15.0,233.0,7960122.94,160.5,48.0,15.0,49595.782,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53371,53371,53371,Hyundai India,i20,Hatchback,South,761102.65,19.0,213.0,10411884.25,183.5,52.0,9.0,56740.514,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53372,53372,53372,Hyundai India,i20,Hatchback,East,767693.48,9.0,198.0,4974653.75,162.0,24.0,11.0,30707.739,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53373,53373,53373,Hyundai India,i20,Hatchback,West,717541.59,19.0,221.0,9815968.95,200.5,30.0,9.0,48957.451,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53374,53374,53374,Hyundai India,i20,Hatchback,Central,750170.48,16.0,163.0,8641963.93,156.0,40.0,15.0,55397.205,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53375,53375,53375,Hyundai India,Verna,Sedan,North,1089604.19,11.0,221.0,8629665.18,173.0,25.0,8.0,49882.458,0.01,Festive,11,4,Tuesday,0,0,1,1.35,14
53376,53376,53376,Hyundai India,Verna,Sedan,South,1050250.97,12.0,175.0,9074168.38,126.0,51.0,7.0,72017.209,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53377,53377,53377,Hyundai India,Verna,Sedan,East,1128460.49,15.0,53.0,12187373.29,96.0,20.0,7.0,126951.805,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53378,53378,53378,Hyundai India,Verna,Sedan,West,1139747.38,12.0,232.0,9847417.36,149.0,49.0,8.0,66090.049,0.01,Festive,11,4,Tuesday,0,0,1,1.35,14
53379,53379,53379,Hyundai India,Verna,Sedan,Central,1115080.17,10.0,87.0,8028577.22,100.0,22.0,9.0,80285.772,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53380,53380,53380,Hyundai India,Creta,SUV,North,1155763.1,15.0,99.0,12482241.48,105.0,50.0,8.0,118878.49,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53381,53381,53381,Hyundai India,Creta,SUV,South,1144877.19,22.0,98.0,18134854.69,151.5,34.0,10.0,119702.011,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53382,53382,53382,Hyundai India,Creta,SUV,East,1167990.27,19.0,60.0,15978106.89,120.5,45.0,17.0,132598.397,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53383,53383,53383,Hyundai India,Creta,SUV,West,1167095.08,12.0,106.0,10083701.49,93.0,52.0,8.0,108426.898,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53384,53384,53384,Hyundai India,Creta,SUV,Central,1169482.44,10.0,124.0,8420273.57,169.5,20.0,8.0,49677.13,0.01,Festive,11,4,Tuesday,0,0,1,1.35,14
53385,53385,53385,Hyundai India,Venue,Compact SUV,North,802074.4,18.0,72.0,10394884.22,96.5,52.0,5.0,107719.007,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53386,53386,53386,Hyundai India,Venue,Compact SUV,South,777699.55,17.0,41.0,,99.0,40.0,7.0,96151.944,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53387,53387,53387,Hyundai India,Venue,Compact SUV,East,780197.91,19.0,123.0,10673107.41,165.5,48.0,9.0,64490.075,0.01,Festive,11,4,Tuesday,0,0,1,1.35,14
53388,53388,53388,Hyundai India,Venue,Compact SUV,West,830310.76,15.0,94.0,8967356.21,74.0,48.0,7.0,121180.489,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53389,53389,53389,Hyundai India,Venue,Compact SUV,Central,794164.68,10.0,231.0,5717985.7,163.5,20.0,13.0,34972.39,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53390,53390,53390,Hyundai India,Alcazar,MPV,North,1675606.24,7.0,140.0,8445055.45,110.5,25.0,5.0,76425.841,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53391,53391,53391,Hyundai India,Alcazar,MPV,South,1638750.91,9.0,178.0,10619105.9,139.5,40.0,5.0,76122.623,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53392,53392,53392,Hyundai India,Alcazar,MPV,East,1633225.52,9.0,120.0,10583301.37,95.5,24.0,12.0,110819.91,0.0,Festive,11,4,Tuesday,0,0,1,1.35,14
53393,53393,53393,Hyundai India,Alcazar,MPV,West,1648971.2,6.0,99.0,7123555.58,120.0,16.0,,59362.963,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53394,53394,53394,Hyundai India,Alcazar,MPV,Central,1551185.99,9.0,220.0,10051685.22,157.0,21.0,8.0,64023.473,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53395,53395,53395,Hyundai India,Tucson,Premium SUV,North,2874334.76,5.0,91.0,10347605.14,153.5,53.0,9.0,67411.108,0.01,Festive,11,4,Tuesday,0,0,1,1.35,14
53396,53396,53396,Hyundai India,Tucson,Premium SUV,South,2936022.09,,89.0,12683615.43,81.0,41.0,10.0,156587.845,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53397,53397,53397,Hyundai India,Tucson,Premium SUV,East,2763401.07,5.0,138.0,9948243.85,170.0,42.0,14.0,58519.081,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53398,53398,53398,Hyundai India,Tucson,Premium SUV,West,2773332.84,4.0,230.0,7987198.58,211.0,33.0,6.0,37854.022,0.01,Festive,11,4,Tuesday,0,0,0,1.35,14
53399,53399,53399,Hyundai India,Tucson,Premium SUV,Central,2961693.18,8.0,128.0,17059352.72,109.0,29.0,10.0,156507.823,0.0,Festive,11,4,Tuesday,0,0,0,1.35,14
53400,53400,53400,Hyundai India,i20,Hatchback,North,771914.04,15.0,167.0,8336671.63,192.0,32.0,12.0,43420.165,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53401,53401,53401,Hyundai India,i20,Hatchback,South,784120.66,14.0,105.0,7903936.25,112.0,49.0,13.0,70570.859,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53402,53402,53402,Hyundai India,i20,Hatchback,East,732804.18,9.0,58.0,4748571.09,85.0,28.0,17.0,55865.542,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53403,53403,53403,Hyundai India,i20,Hatchback,West,732058.34,17.0,85.0,8960394.08,134.0,25.0,15.0,66868.613,0.01,Festive,11,4,Wednesday,0,0,1,1.35,15
53404,53404,53404,Hyundai India,i20,Hatchback,Central,780173.17,15.0,236.0,8425870.24,149.0,46.0,17.0,56549.465,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53405,53405,53405,Hyundai India,Verna,Sedan,North,1075869.51,10.0,160.0,7746260.47,113.5,48.0,8.0,68248.991,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53406,53406,53406,Hyundai India,Verna,Sedan,South,1090193.45,12.0,146.0,9419271.41,103.5,29.0,9.0,91007.453,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53407,53407,53407,Hyundai India,Verna,Sedan,East,1053778.04,9.0,200.0,6828481.7,179.0,32.0,9.0,38147.942,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53408,53408,53408,Hyundai India,Verna,Sedan,West,1092699.37,6.0,190.0,4720461.28,161.5,25.0,16.0,29228.862,0.01,Festive,11,4,Wednesday,0,0,1,1.35,15
53409,53409,53409,Hyundai India,Verna,Sedan,Central,1106100.53,15.0,180.0,11945885.72,195.5,47.0,17.0,61104.275,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53410,53410,53410,Hyundai India,Creta,SUV,North,1100972.65,19.0,77.0,15061305.85,143.5,38.0,16.0,104956.835,0.0,Festive,11,4,Wednesday,0,0,1,1.35,15
53411,53411,53411,Hyundai India,Creta,SUV,South,1118658.85,12.0,115.0,9665212.46,135.0,27.0,13.0,71594.166,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53412,53412,53412,Hyundai India,Creta,SUV,East,1125490.36,16.0,132.0,12965648.95,147.5,29.0,9.0,87902.705,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53413,53413,53413,Hyundai India,Creta,SUV,West,1124194.18,25.0,116.0,20235495.24,137.0,37.0,12.0,147704.345,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53414,53414,53414,Hyundai India,Creta,SUV,Central,1178185.52,23.0,208.0,19510752.21,204.5,15.0,14.0,95407.101,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53415,53415,53415,Hyundai India,Venue,Compact SUV,North,835826.22,15.0,108.0,9026923.18,72.0,38.0,5.0,125373.933,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53416,53416,53416,Hyundai India,Venue,Compact SUV,South,800825.63,15.0,199.0,8648916.8,164.5,25.0,16.0,52577.002,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53417,53417,53417,Hyundai India,Venue,Compact SUV,East,824535.28,15.0,235.0,8904981.02,180.5,48.0,13.0,49335.075,0.01,Festive,11,4,Wednesday,0,0,1,1.35,15
53418,53418,53418,Hyundai India,Venue,Compact SUV,West,778255.78,20.0,249.0,11206883.23,192.0,51.0,16.0,58369.183,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53419,53419,53419,Hyundai India,Venue,Compact SUV,Central,786222.67,18.0,207.0,10189445.8,172.0,28.0,14.0,59240.964,0.01,Festive,11,4,Wednesday,0,0,1,1.35,15
53420,53420,53420,Hyundai India,Alcazar,MPV,North,1637067.75,6.0,206.0,7072132.68,194.0,,9.0,36454.292,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53421,53421,53421,Hyundai India,Alcazar,MPV,South,1587751.5,7.0,147.0,8002267.56,97.5,53.0,13.0,82074.539,0.0,Festive,11,4,Wednesday,0,0,1,1.35,15
53422,53422,53422,Hyundai India,Alcazar,MPV,East,1612865.17,8.0,119.0,9290103.38,148.0,49.0,12.0,62770.969,0.01,Festive,11,4,Wednesday,0,0,1,1.35,15
53423,53423,53423,Hyundai India,Alcazar,MPV,West,1596245.83,8.0,45.0,9194375.98,82.5,28.0,16.0,111446.982,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53424,53424,53424,Hyundai India,Alcazar,MPV,Central,1673717.51,9.0,194.0,10845689.46,150.5,29.0,10.0,72064.382,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53425,53425,53425,Hyundai India,Tucson,Premium SUV,North,3019737.45,4.0,167.0,8696843.86,152.0,20.0,12.0,57216.078,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53426,53426,53426,Hyundai India,Tucson,Premium SUV,South,2875686.64,5.0,72.0,10352471.9,77.5,32.0,10.0,133580.283,0.0,Festive,11,4,Wednesday,0,0,0,1.35,15
53427,53427,53427,Hyundai India,Tucson,Premium SUV,East,3008797.62,4.0,212.0,8665337.15,213.0,17.0,6.0,40682.334,0.01,Festive,11,4,Wednesday,0,0,1,1.35,15
53428,53428,53428,Hyundai India,Tucson,Premium SUV,West,2768348.81,2.0,,3986422.29,180.0,35.0,6.0,22146.79,0.02,Festive,11,4,Wednesday,0,0,0,1.35,15
53429,53429,53429,Hyundai India,Tucson,Premium SUV,Central,2769845.99,3.0,246.0,5982867.34,194.0,29.0,14.0,30839.522,0.01,Festive,11,4,Wednesday,0,0,0,1.35,15
53430,53430,53430,Hyundai India,i20,Hatchback,North,779453.96,18.0,209.0,10101723.32,175.5,19.0,14.0,57559.677,0.01,Festive,11,4,Thursday,0,0,0,1.35,16
53431,53431,53431,Hyundai India,i20,Hatchback,South,724341.73,23.0,224.0,11995099.05,178.5,28.0,8.0,67199.434,0.01,Festive,11,4,Thursday,0,0,0,1.35,16
53432,53432,53432,Hyundai India,i20,Hatchback,East,731308.28,13.0,52.0,6845045.5,95.0,51.0,17.0,72053.111,0.01,Festive,11,4,Thursday,0,0,0,1.35,16
53433,53433,53433,Hyundai India,i20,Hatchback,West,728292.49,16.0,123.0,8389929.48,94.0,43.0,13.0,89254.569,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53434,53434,53434,Hyundai India,i20,Hatchback,Central,718096.76,10.0,210.0,5170296.67,191.0,44.0,6.0,27069.616,0.01,Festive,11,4,Thursday,0,0,0,1.35,16
53435,53435,53435,Hyundai India,Verna,Sedan,North,1114924.71,7.0,166.0,5619220.54,110.0,29.0,13.0,51083.823,0.01,Festive,11,4,Thursday,0,0,1,1.35,16
53436,53436,53436,Hyundai India,Verna,Sedan,South,1110912.61,20.0,117.0,15997141.58,96.5,33.0,12.0,165773.488,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53437,53437,53437,Hyundai India,Verna,Sedan,East,1125325.92,15.0,45.0,12153519.94,131.5,35.0,12.0,92422.205,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53438,53438,53438,Hyundai India,Verna,Sedan,West,1066024.71,9.0,235.0,6907840.12,142.5,50.0,12.0,48476.071,0.01,Festive,11,4,Thursday,0,0,0,1.35,16
53439,53439,53439,Hyundai India,Verna,Sedan,Central,1086330.2,3.0,102.0,2346473.23,125.5,41.0,7.0,18696.998,0.02,Festive,11,4,Thursday,0,0,0,1.35,16
53440,53440,53440,Hyundai India,Creta,SUV,North,1097558.92,21.0,174.0,16595090.87,169.0,49.0,17.0,98195.804,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53441,53441,53441,Hyundai India,Creta,SUV,South,1199556.18,31.0,170.0,26774093.94,151.0,45.0,6.0,177311.88,0.0,Festive,11,4,Thursday,0,0,1,1.35,16
53442,53442,53442,Hyundai India,Creta,SUV,East,1167801.53,22.0,192.0,18497976.24,148.5,39.0,12.0,124565.497,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53443,53443,53443,Hyundai India,Creta,SUV,West,1182010.19,16.0,80.0,13616757.39,130.5,43.0,9.0,104342.969,0.0,Festive,11,4,Thursday,0,0,1,1.35,16
53444,53444,53444,Hyundai India,Creta,SUV,Central,1205125.55,23.0,106.0,19956879.11,74.5,26.0,8.0,267877.572,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53445,53445,53445,Hyundai India,Venue,Compact SUV,North,836154.67,19.0,53.0,11438595.89,73.0,32.0,9.0,156693.094,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
53446,53446,53446,Hyundai India,Venue,Compact SUV,South,836667.32,18.0,59.0,10843208.47,81.5,52.0,6.0,133045.503,0.0,Festive,11,4,Thursday,0,0,0,1.35,16
